meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FeedCrops,Beef,Beef,0.0123841,0.0184554,0.0255638,0.0384381,0.0437425,0.0534435,0.080968,0.110014,0.135747,0.160815,0.202278,0.231169,0.285742,0.294007,0.347539,0.405262,0.439111,0.517551,0.545637,0.546911,0.654841,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FeedCrops,Dairy,Dairy,0.223711,0.331765,0.415734,0.460871,0.488668,0.544658,0.745518,0.928514,1.05706,1.16742,1.39202,1.51992,1.81722,1.83577,2.14166,2.47072,2.6731,3.15117,3.34737,3.37752,4.05535,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FeedCrops,Pork,Pork,0.0199811,0.0340869,0.0479256,0.0631631,0.070185,0.0805346,0.100442,0.119292,0.135757,0.152843,0.175333,0.193254,0.22013,0.232552,0.259512,0.285358,0.304053,0.335673,0.35029,0.356556,0.388434,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FeedCrops,Poultry,Poultry,0.171982,0.171075,0.233658,0.320841,0.36513,0.423833,0.518758,0.615398,0.711196,0.817293,0.942693,1.06292,1.20846,1.30873,1.45507,1.60614,1.72609,1.87967,1.97271,2.04001,2.17472,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.004639,0.0079984,0.0102357,0.0097769,0.0110058,0.0127709,0.0159659,0.0192625,0.0226111,0.0263906,0.0312529,0.0360421,0.0422662,0.0467561,0.0536296,0.0609374,0.0669495,0.0748296,0.0803709,0.0841871,0.0916047,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Beef,Beef,0.0102537,0.0260894,0.0412998,0.0712015,0.0865822,0.107282,0.136664,0.175608,0.225873,0.282383,0.348994,0.424544,0.497947,0.589905,0.670666,0.74156,0.806516,0.873703,0.94332,1.00118,1.04547,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.908659,1.79915,2.36671,2.7535,3.10701,3.50374,4.01243,4.7121,5.58395,6.5112,7.62554,8.86143,10.0485,11.6847,13.0989,14.3138,15.5263,16.802,18.2506,19.4705,20.3504,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Pork,Pork,0.0819887,0.107269,0.126895,0.142714,0.160297,0.180031,0.201288,0.229245,0.263517,0.298194,0.334551,0.37552,0.411067,0.46573,0.505758,0.534587,0.567131,0.597529,0.633249,0.663944,0.675452,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.241393,0.284119,0.329694,0.423789,0.497839,0.583451,0.677917,0.792794,0.933158,1.08902,1.24668,1.43836,1.60265,1.83781,2.01613,2.18235,2.35749,2.48911,2.65147,2.81788,2.85763,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.006259,0.0134626,0.0196109,0.0214391,0.0249302,0.0293202,0.0352794,0.0421931,0.0504869,0.0597962,0.070454,0.0830338,0.0959018,0.111636,0.126832,0.142041,0.157208,0.171284,0.186696,0.200571,0.209033,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0849829,0.167223,0.251046,0.4115,0.458185,0.507834,0.570121,0.641887,0.712346,0.791439,0.863583,0.932022,0.987415,1.04145,1.08143,1.1112,1.12968,1.15586,1.1585,1.16618,1.18677,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Dairy,Dairy,2.45641,4.62136,6.03198,6.96381,7.18918,7.25231,7.32151,7.54124,7.72045,8.00886,8.29056,8.55649,8.77097,9.08973,9.31452,9.46709,9.60647,9.82615,9.91909,10.0505,10.2479,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,SheepGoat,SheepGoat,0.185966,0.366499,0.510336,0.533611,0.609759,0.698544,0.811516,0.93007,1.05562,1.19357,1.33453,1.48967,1.63574,1.79848,1.94477,2.08341,2.21064,2.32555,2.42599,2.52391,2.58791,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,Scavenging_Other,Beef,Beef,0.0056677,0.011149,0.016734,0.02743,0.0317385,0.0344842,0.0368222,0.0396464,0.042993,0.0477838,0.0529784,0.0562755,0.0632931,0.0683118,0.0726675,0.0764267,0.0801023,0.0843997,0.0882002,0.088501,0.0940203,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,Scavenging_Other,Dairy,Dairy,0.189169,0.35511,0.462481,0.532775,0.543208,0.526003,0.486543,0.471544,0.475513,0.495419,0.522285,0.533867,0.581853,0.618559,0.650151,0.674941,0.704857,0.740497,0.77583,0.778822,0.820527,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Mixed,Scavenging_Other,SheepGoat,SheepGoat,0.0219065,0.0431595,0.0601008,0.0629144,0.0746539,0.0897219,0.110331,0.133167,0.160382,0.191205,0.226177,0.267223,0.311818,0.362067,0.413209,0.46695,0.521063,0.569959,0.621315,0.665735,0.696175,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.789637,1.1224,1.23967,1.49336,1.68652,1.90666,2.15537,2.40849,2.64433,2.89924,3.0783,3.23898,3.31813,3.40929,3.40531,3.37163,3.33084,3.26908,3.16542,3.11712,3.04546,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,6.1079,10.6697,10.8832,9.74697,11.7819,14.2804,17.1314,19.9204,22.7608,25.6563,28.1968,30.7082,32.6745,34.5904,35.9511,37.0992,38.0646,38.6773,38.6215,38.8813,38.8669,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.200072,0.328488,0.346608,0.27254,0.314544,0.364937,0.430076,0.498959,0.573784,0.655807,0.740838,0.835459,0.925693,1.02567,1.11669,1.20391,1.28446,1.35552,1.41863,1.47957,1.51732,Mt,
"Reference,date=2024-14-2T14:22:23-08:00",Africa_Eastern,Pastoral,Scavenging_Other,Beef,Beef,0.0415631,0.0590743,0.065243,0.078597,0.0957447,0.115543,0.136004,0.156422,0.180277,0.207284,0.232371,0.252076,0.279434,0.301131,0.314739,0.32463,0.334996,0.341051,0.345907,0.342399,0.346229,Mt,
