meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.0303686,0.0672139,0.113762,0.157173,0.167446,0.176858,0.187912,0.203618,0.22098,0.24138,0.265493,0.28441,0.311297,0.326224,0.349087,0.361586,0.378572,0.397278,0.411362,0.414956,0.430724,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Mixed,Scavenging_Other,Beef,Beef,9.457E-4,0.0011954,0.0030943,0.0053994,0.00581635,0.0059292,0.00579663,0.00570139,0.00564639,0.00574542,0.0059069,0.0060055,0.00631823,0.00651052,0.00676191,0.00705273,0.00730751,0.00768293,0.00787206,0.00802123,0.00838027,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Mixed,Scavenging_Other,Dairy,Dairy,0.0033868,0.0075092,0.012569,0.0174636,0.0187031,0.0185621,0.0177826,0.0174546,0.0172196,0.017367,0.0179614,0.0181056,0.0191679,0.0196445,0.020587,0.0214228,0.0224217,0.0240463,0.0248525,0.0253379,0.0270158,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,FeedCrops,Beef,Beef,0.0035102,0.0058316,0.0101041,0.0134223,0.0153398,0.0185239,0.0248166,0.0316866,0.0387635,0.0479348,0.0578028,0.0656945,0.0781256,0.0834667,0.0934615,0.09839,0.105166,0.111665,0.117527,0.117586,0.123417,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,FeedCrops,Dairy,Dairy,0.0141375,0.0409941,0.0461426,0.0491133,0.0565016,0.0680085,0.085159,0.103379,0.123413,0.146978,0.172964,0.196819,0.225628,0.248321,0.273637,0.293194,0.314294,0.331384,0.346376,0.355928,0.367409,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,FodderHerb_Residue,Beef,Beef,0.0091107,0.0068953,0.0119775,0.0159211,0.0174842,0.0197269,0.0224535,0.0254793,0.0285977,0.0321944,0.0356013,0.0396826,0.042793,0.0473731,0.0503684,0.0539744,0.0563399,0.0587414,0.0608565,0.0636599,0.0641876,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,FodderHerb_Residue,Dairy,Dairy,0.0367311,0.0485097,0.0547395,0.0581656,0.06476,0.0739796,0.0852763,0.0979419,0.11149,0.125922,0.141156,0.158145,0.171848,0.19182,0.205887,0.222161,0.235045,0.248742,0.259668,0.273616,0.27991,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.468183,0.472693,0.820566,1.0904,1.16667,1.26683,1.36303,1.45001,1.54218,1.64245,1.72915,1.81595,1.88299,1.94995,1.99011,2.03258,2.05154,2.04737,2.04729,2.06327,2.03683,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,1.8898,3.32599,3.7465,3.98107,4.3672,4.89186,5.45157,5.98509,6.5659,7.12732,7.70691,8.24917,8.70147,9.20178,9.55488,9.90911,10.1967,10.3934,10.5273,10.7435,10.7916,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.0778862,0.110443,0.162163,0.199037,0.220395,0.255694,0.300884,0.348105,0.403113,0.466237,0.535683,0.611087,0.689368,0.77098,0.84985,0.928389,1.00329,1.0698,1.13415,1.19143,1.23987,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,Scavenging_Other,Beef,Beef,0.0253205,0.0255639,0.0443782,0.0589724,0.0634177,0.0647014,0.0627592,0.0604746,0.0584682,0.0574949,0.0569164,0.0562467,0.0564127,0.0571328,0.0571053,0.0585932,0.0591196,0.0602943,0.0601792,0.0612974,0.0621554,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,Scavenging_Other,Dairy,Dairy,0.102266,0.179862,0.202641,0.215328,0.243608,0.284537,0.32989,0.370283,0.414417,0.458899,0.505294,0.550298,0.591893,0.642472,0.677891,0.723407,0.760142,0.794073,0.815849,0.849307,0.871228,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Southern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0086458,0.0122575,0.0180095,0.0221106,0.0248322,0.0295886,0.0360768,0.0428927,0.051103,0.0608314,0.0718043,0.0843631,0.0977119,0.112792,0.127237,0.142995,0.158128,0.171875,0.18551,0.198654,0.20961,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FeedCrops,Beef,Beef,0.0495715,0.125144,0.229447,0.311794,0.36237,0.430563,0.639844,0.857798,1.12904,1.33042,1.65661,1.84049,2.33104,2.46278,2.85554,3.08314,3.42914,3.78948,4.10183,4.25681,4.62858,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FeedCrops,Dairy,Dairy,0.203376,0.579657,0.841513,0.983033,1.12303,1.27947,1.84719,2.3888,3.03353,3.374,4.08204,4.27526,5.31978,5.3244,6.04492,6.30567,6.94094,7.70204,8.25279,8.42263,9.26194,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FeedCrops,Pork,Pork,0.0352163,0.0885416,0.124617,0.15975,0.182579,0.213965,0.283892,0.352201,0.432087,0.503074,0.594817,0.667738,0.787915,0.860114,0.964888,1.04495,1.13453,1.21702,1.29201,1.34823,1.41881,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FeedCrops,Poultry,Poultry,0.381896,0.608468,0.818626,0.936947,1.09525,1.26681,1.77762,2.25347,2.81356,3.22503,3.83629,4.24183,5.10639,5.45066,6.16088,6.6727,7.30315,7.97804,8.50432,8.8968,9.53586,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FeedCrops,SheepGoat,SheepGoat,0.0071554,0.0172814,0.0251983,0.0325018,0.0373402,0.0443542,0.0586141,0.0736445,0.0915323,0.109252,0.131863,0.152067,0.18061,0.202611,0.230763,0.254771,0.280393,0.303296,0.325844,0.344278,0.365532,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FodderHerb_Residue,Beef,Beef,0.0449508,0.0428551,0.0801684,0.111132,0.121075,0.13602,0.15558,0.184705,0.216503,0.257776,0.297772,0.346595,0.387702,0.445181,0.491707,0.540906,0.579918,0.623651,0.664697,0.705615,0.737284,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FodderHerb_Residue,Dairy,Dairy,0.215034,0.213999,0.315365,0.37417,0.400537,0.430904,0.477385,0.545147,0.61519,0.690581,0.774275,0.849065,0.931967,1.01267,1.09342,1.16085,1.2301,1.32652,1.39727,1.45699,1.53676,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FodderHerb_Residue,Pork,Pork,0.197273,0.283681,0.326647,0.361492,0.391784,0.432103,0.489435,0.564674,0.642142,0.73663,0.824992,0.93616,1.02123,1.15525,1.25373,1.36461,1.4452,1.54349,1.6301,1.72657,1.79076,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FodderHerb_Residue,Poultry,Poultry,0.43295,0.655349,0.744274,0.804415,0.886466,0.968075,1.09709,1.26184,1.43127,1.63879,1.82725,2.07993,2.2616,2.56334,2.78087,3.04873,3.23473,3.47817,3.66848,3.91192,4.08064,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.003482,0.0042622,0.0066644,0.0091127,0.0102612,0.0120316,0.0147948,0.0180596,0.0218053,0.0261639,0.0309367,0.0363124,0.0415926,0.0481777,0.054358,0.0606582,0.0663294,0.0715245,0.0770646,0.0824429,0.087064,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,Pasture_FodderGrass,Beef,Beef,0.162102,0.288289,0.531569,0.726561,0.759898,0.780641,0.798275,0.83812,0.873615,0.931909,0.975742,1.02288,1.06192,1.08811,1.10307,1.12523,1.1329,1.14851,1.13828,1.13914,1.12771,Mt,
"Reference,date=2024-14-2T14:22:20-08:00",Africa_Western,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.376722,0.714552,1.0415,1.22157,1.25502,1.23376,1.22185,1.23349,1.23799,1.24535,1.2662,1.25127,1.27525,1.23746,1.22715,1.20888,1.20364,1.2243,1.20004,1.18047,1.18052,Mt,
