meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,1.8898,3.32599,3.7465,3.98107,4.38983,4.90409,5.44337,6.0516,6.61772,7.16652,7.70931,8.26238,8.7745,9.23569,9.56157,9.92882,10.2846,10.4535,10.6873,10.8069,10.8851,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Southern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.0778862,0.110443,0.162163,0.199037,0.221198,0.255891,0.301347,0.349322,0.404466,0.466244,0.535752,0.611073,0.690369,0.770768,0.848886,0.928148,1.0034,1.07141,1.13478,1.19069,1.24005,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Southern,Pastoral,Scavenging_Other,Beef,Beef,0.0253205,0.0255639,0.0443782,0.0589724,0.0626916,0.0624309,0.0620006,0.0587139,0.0566688,0.0559618,0.056723,0.0563842,0.0562859,0.0570901,0.0575711,0.0585257,0.0596401,0.0603088,0.0609478,0.0609696,0.0609901,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Southern,Pastoral,Scavenging_Other,Dairy,Dairy,0.102266,0.179862,0.202641,0.215328,0.245088,0.282818,0.329913,0.371068,0.413253,0.456345,0.50507,0.551381,0.595392,0.642907,0.680078,0.723141,0.765311,0.795743,0.826403,0.847581,0.865846,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Southern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0086458,0.0122575,0.0180095,0.0221106,0.0249556,0.0295668,0.0362176,0.0430084,0.0512075,0.0606929,0.0718716,0.0843762,0.0978352,0.112387,0.126972,0.14236,0.157403,0.171656,0.184886,0.19702,0.208043,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FeedCrops,Beef,Beef,0.0495715,0.125144,0.229447,0.311794,0.347125,0.42253,0.669072,0.787972,0.994556,1.39432,1.67093,1.8918,2.10402,2.41087,3.0622,3.24892,3.12223,3.54776,3.60594,4.07243,4.38102,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FeedCrops,Dairy,Dairy,0.203376,0.579657,0.841513,0.983033,1.06766,1.25034,1.9299,2.16449,2.61418,3.56379,4.10844,4.41295,4.69738,5.23735,6.63983,6.80875,6.23631,7.09914,7.07177,8.07354,8.69284,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FeedCrops,Pork,Pork,0.0352163,0.0885416,0.124617,0.15975,0.178716,0.212129,0.287979,0.341216,0.410087,0.512676,0.594951,0.679639,0.756082,0.850414,0.987,1.06197,1.09912,1.19195,1.24088,1.33445,1.4058,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FeedCrops,Poultry,Poultry,0.381896,0.608468,0.818626,0.936947,1.05825,1.25418,1.82825,2.12803,2.55898,3.33296,3.86856,4.34929,4.808,5.41223,6.48287,6.94452,7.02387,7.68592,7.99687,8.81274,9.39667,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FeedCrops,SheepGoat,SheepGoat,0.0071554,0.0172814,0.0251983,0.0325018,0.0367003,0.0441324,0.059453,0.0717994,0.0879726,0.110685,0.131673,0.153622,0.175512,0.200827,0.233669,0.2574,0.273184,0.298752,0.315987,0.339572,0.361211,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FodderHerb_Residue,Beef,Beef,0.0449508,0.0428551,0.0801684,0.111132,0.123257,0.137333,0.15534,0.186818,0.220796,0.252384,0.296547,0.346526,0.395636,0.447395,0.490769,0.541647,0.585925,0.631786,0.666859,0.710636,0.756015,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FodderHerb_Residue,Dairy,Dairy,0.215034,0.213999,0.315365,0.37417,0.404428,0.433103,0.475676,0.543774,0.613685,0.681005,0.769392,0.852451,0.930619,1.02272,1.11718,1.19029,1.22704,1.3236,1.36736,1.47054,1.56311,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FodderHerb_Residue,Pork,Pork,0.197273,0.283681,0.326647,0.361492,0.395974,0.435446,0.486502,0.569796,0.651595,0.721919,0.82235,0.939237,1.04909,1.16765,1.24981,1.36644,1.49043,1.58083,1.67736,1.76806,1.8717,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FodderHerb_Residue,Poultry,Poultry,0.43295,0.655349,0.744274,0.804415,0.898971,0.981076,1.09139,1.27831,1.45118,1.60504,1.82834,2.08806,2.34465,2.60901,2.78668,3.06969,3.38542,3.56791,3.82031,4.0491,4.30444,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.003482,0.0042622,0.0066644,0.0091127,0.0103075,0.0120875,0.0148351,0.0181564,0.021944,0.0259939,0.0307457,0.0363412,0.0420266,0.0480962,0.0538778,0.0604227,0.0667551,0.0721263,0.0778057,0.0824472,0.0880243,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,Pasture_FodderGrass,Beef,Beef,0.162102,0.288289,0.531569,0.726561,0.764124,0.779652,0.777276,0.843147,0.882637,0.915706,0.97989,1.02775,1.06473,1.09678,1.10593,1.11869,1.14725,1.16466,1.14393,1.16368,1.14966,Mt,
"Reference,date=2024-14-2T14:23:06-08:00",Africa_Western,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.376722,0.714552,1.0415,1.22157,1.2508,1.22625,1.1869,1.22331,1.22307,1.23242,1.26869,1.26245,1.25131,1.25347,1.25946,1.23076,1.20344,1.22292,1.17649,1.20862,1.19411,Mt,
