meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FeedCrops,Beef,Beef,0.0123841,0.0184554,0.0255638,0.0384381,0.0436266,0.0573874,0.0828293,0.114493,0.150442,0.189509,0.230479,0.276285,0.325791,0.381673,0.44212,0.507038,0.571364,0.639866,0.705798,0.774752,0.843778,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FeedCrops,Dairy,Dairy,0.223711,0.331765,0.415734,0.460871,0.486935,0.58206,0.759795,0.961906,1.16779,1.37421,1.58245,1.81623,2.07817,2.38554,2.73054,3.11362,3.50455,3.93228,4.35099,4.79326,5.24043,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FeedCrops,Pork,Pork,0.0199811,0.0340869,0.0479256,0.0631631,0.0701092,0.0822629,0.100434,0.120098,0.140702,0.161761,0.183119,0.20593,0.230144,0.255734,0.282158,0.308274,0.333457,0.357587,0.379327,0.398936,0.416151,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FeedCrops,Poultry,Poultry,0.171982,0.171075,0.233658,0.320841,0.365131,0.429369,0.519076,0.617662,0.725294,0.841414,0.964725,1.09607,1.23403,1.37709,1.52221,1.66535,1.80163,1.93042,2.04716,2.15347,2.24767,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.004639,0.0079984,0.0102357,0.0097769,0.0110011,0.0130177,0.0160255,0.0194225,0.0232446,0.0275536,0.0323645,0.0378026,0.0438215,0.0504098,0.0574163,0.0646535,0.0718135,0.0788714,0.0854895,0.0917323,0.0974301,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Beef,Beef,0.0102537,0.0260894,0.0412998,0.0712015,0.0864037,0.107906,0.138403,0.176273,0.224315,0.28241,0.349307,0.424479,0.503967,0.586058,0.667663,0.747873,0.823144,0.894213,0.958943,1.01838,1.07115,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.908659,1.79915,2.36671,2.7535,3.09767,3.503,4.04499,4.70483,5.52523,6.49585,7.60732,8.84719,10.1883,11.599,13.0434,14.5058,15.9251,17.3069,18.5902,19.7794,20.8485,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Pork,Pork,0.0819887,0.107269,0.126895,0.142714,0.159804,0.177647,0.200712,0.227226,0.258345,0.29237,0.328532,0.367316,0.407763,0.447968,0.487057,0.523878,0.558573,0.590191,0.617828,0.640073,0.657359,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.241393,0.284119,0.329694,0.423789,0.49782,0.578314,0.677298,0.787835,0.915882,1.06082,1.22032,1.39251,1.57149,1.75162,1.9285,2.0989,2.25893,2.40405,2.53395,2.64642,2.74078,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.006259,0.0134626,0.0196109,0.0214391,0.0249213,0.0293423,0.0353683,0.0422237,0.05024,0.0595837,0.0702715,0.0825403,0.0960496,0.110612,0.125813,0.141321,0.15656,0.171239,0.184904,0.197421,0.208469,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0849829,0.167223,0.251046,0.4115,0.458001,0.505265,0.568157,0.636324,0.708938,0.783634,0.856565,0.921712,0.978916,1.02688,1.06638,1.09802,1.12287,1.14227,1.15774,1.1703,1.18088,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Dairy,Dairy,2.45641,4.62136,6.03198,6.96381,7.17912,7.17106,7.26356,7.43696,7.65536,7.911,8.19673,8.4502,8.71279,8.95567,9.18832,9.40319,9.60071,9.7792,9.93707,10.0759,10.2026,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,SheepGoat,SheepGoat,0.185966,0.366499,0.510336,0.533611,0.609906,0.697021,0.809454,0.926752,1.05092,1.18401,1.32512,1.47228,1.62262,1.77116,1.91479,2.04996,2.17418,2.28522,2.38288,2.46678,2.53782,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,Scavenging_Other,Beef,Beef,0.0056677,0.011149,0.016734,0.02743,0.0318869,0.0343326,0.0367908,0.0401609,0.0444011,0.0490086,0.0540728,0.0594026,0.065269,0.0710864,0.0767087,0.0819619,0.0868462,0.0912883,0.0952352,0.0985593,0.101472,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,Scavenging_Other,Dairy,Dairy,0.189169,0.35511,0.462481,0.532775,0.543581,0.510422,0.479333,0.474957,0.487626,0.505872,0.530508,0.560217,0.599645,0.640777,0.682637,0.722152,0.761387,0.798884,0.832182,0.857524,0.877749,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Mixed,Scavenging_Other,SheepGoat,SheepGoat,0.0219065,0.0431595,0.0601008,0.0629144,0.0747205,0.0898582,0.110447,0.133697,0.160484,0.191403,0.226519,0.267332,0.312595,0.361979,0.413956,0.467062,0.51959,0.570084,0.617051,0.659756,0.697093,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.789637,1.1224,1.23967,1.49336,1.68576,1.89257,2.14095,2.38238,2.61471,2.82794,3.00942,3.13605,3.21642,3.24523,3.23515,3.19075,3.13215,3.05748,2.98249,2.90086,2.82173,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,6.1079,10.6697,10.8832,9.74697,11.7968,14.26,17.0771,19.8523,22.6196,25.317,27.8419,30.1113,32.0874,33.7048,34.9926,35.8958,36.5686,36.9551,37.1701,37.1746,37.0582,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.200072,0.328488,0.346608,0.27254,0.314669,0.364429,0.429276,0.497914,0.571582,0.65131,0.736362,0.826401,0.918843,1.01093,1.10025,1.18441,1.26176,1.33078,1.39128,1.44303,1.48648,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Pastoral,Scavenging_Other,Beef,Beef,0.0415631,0.0590743,0.065243,0.078597,0.0959443,0.114581,0.135386,0.157935,0.18295,0.208124,0.232768,0.256599,0.279755,0.299658,0.315854,0.327402,0.336367,0.342012,0.345321,0.34478,0.342178,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Pastoral,Scavenging_Other,Dairy,Dairy,0.321377,0.561478,0.572911,0.512998,0.659798,0.862652,1.11959,1.40809,1.74085,2.11178,2.50947,2.94337,3.39265,3.84261,4.27577,4.66528,5.02177,5.32539,5.57854,5.76316,5.88966,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0222303,0.0365081,0.0384952,0.0302598,0.0361113,0.0437133,0.0541107,0.0659152,0.0795732,0.095386,0.113367,0.134322,0.157544,0.182872,0.20948,0.236585,0.263313,0.2889,0.312605,0.334053,0.352696,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Northern,Mixed,FeedCrops,Beef,Beef,0.100454,0.165636,0.214497,0.262171,0.294843,0.327378,0.369809,0.410664,0.450223,0.487741,0.522433,0.555414,0.585553,0.611967,0.634211,0.652193,0.665666,0.675847,0.683076,0.687536,0.689523,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Northern,Mixed,FeedCrops,Dairy,Dairy,0.956966,2.20216,2.76867,3.09828,3.47938,3.85977,4.32047,4.74281,5.12168,5.45015,5.73434,5.99623,6.23215,6.42985,6.59326,6.7171,6.80358,6.86612,6.90346,6.91712,6.91482,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Northern,Mixed,FeedCrops,Pork,Pork,0.0010405,8.75651E-4,4.68702E-4,3.41093E-4,3.78319E-4,4.14106E-4,4.54057E-4,4.89173E-4,5.18819E-4,5.41802E-4,5.61894E-4,5.8535E-4,6.07733E-4,6.25723E-4,6.40226E-4,6.49133E-4,6.53746E-4,6.53534E-4,6.49738E-4,6.41733E-4,6.31933E-4,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Northern,Mixed,FeedCrops,Poultry,Poultry,0.810732,1.69532,2.22038,2.85645,3.25837,3.64445,4.09518,4.51739,4.911,5.2699,5.59042,5.88213,6.14186,6.36311,6.54343,6.68533,6.79074,6.86847,6.92244,6.95386,6.96567,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Northern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.044315,0.0577968,0.070656,0.0880967,0.100364,0.11266,0.127233,0.141086,0.154163,0.166254,0.177245,0.187356,0.19654,0.204522,0.211246,0.21673,0.220982,0.224305,0.226794,0.228432,0.229371,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Northern,Mixed,FodderHerb_Residue,Beef,Beef,0.276185,0.430501,0.527792,0.611266,0.694308,0.772942,0.869959,0.965503,1.06147,1.15696,1.24728,1.33165,1.40685,1.47268,1.52591,1.56695,1.59836,1.62044,1.63589,1.64421,1.646,Mt,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Northern,Mixed,FodderHerb_Residue,Dairy,Dairy,2.51558,5.74963,6.81081,7.18609,8.14333,9.00003,9.99723,10.9341,11.8097,12.6035,13.2947,13.9111,14.4339,14.8685,15.1953,15.417,15.5669,15.6638,15.7079,15.6908,15.638,Mt,
