meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FeedCrops,Beef,Beef,0.0123841,0.0184554,0.0255638,0.0384381,0.0444239,0.054055,0.0773678,0.106839,0.138058,0.161944,0.199333,0.224565,0.278605,0.29398,0.34465,0.387481,0.437051,0.488698,0.52718,0.547806,0.616966,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FeedCrops,Dairy,Dairy,0.223711,0.331765,0.415734,0.460871,0.49697,0.5521,0.713342,0.904374,1.0781,1.1839,1.38045,1.48682,1.78671,1.84711,2.13926,2.38396,2.68711,3.02663,3.28215,3.42403,3.87122,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FeedCrops,Pork,Pork,0.0199811,0.0340869,0.0479256,0.0631631,0.0706022,0.0809457,0.0985472,0.117551,0.136755,0.154074,0.174358,0.19108,0.217798,0.232452,0.258103,0.280639,0.303608,0.326342,0.343907,0.356783,0.376413,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FeedCrops,Poultry,Poultry,0.171982,0.171075,0.233658,0.320841,0.366269,0.424997,0.512955,0.609855,0.713312,0.818281,0.938301,1.05167,1.19619,1.3041,1.44516,1.57741,1.70869,1.82848,1.93318,2.0146,2.10947,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.004639,0.0079984,0.0102357,0.0097769,0.0110566,0.0128151,0.0157356,0.0190622,0.0226842,0.0264033,0.0310592,0.0355582,0.0417189,0.0466054,0.053066,0.0595411,0.0660606,0.0722923,0.0781543,0.0827018,0.0876313,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Beef,Beef,0.0102537,0.0260894,0.0412998,0.0712015,0.0863701,0.106836,0.137054,0.176335,0.224996,0.281559,0.348459,0.424896,0.498901,0.591931,0.667237,0.749356,0.814136,0.887819,0.954774,1.01667,1.04936,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.908659,1.79915,2.36671,2.7535,3.10361,3.49715,4.03025,4.74691,5.57917,6.54028,7.6646,8.93213,10.1545,11.7991,13.1294,14.5989,15.8294,17.3643,18.7469,20.0183,20.7027,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Pork,Pork,0.0819887,0.107269,0.126895,0.142714,0.15967,0.179344,0.202591,0.230693,0.263165,0.300546,0.336484,0.379512,0.415593,0.469438,0.50734,0.548356,0.578554,0.617141,0.650038,0.683745,0.691774,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.241393,0.284119,0.329694,0.423789,0.495986,0.581338,0.681896,0.79518,0.928612,1.08573,1.24684,1.44009,1.60351,1.83454,2.00463,2.19463,2.35013,2.50174,2.65347,2.80331,2.84907,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.006259,0.0134626,0.0196109,0.0214391,0.0248925,0.0292548,0.0352789,0.042175,0.0502918,0.0595508,0.0702632,0.0826884,0.0954322,0.111355,0.125469,0.141478,0.155777,0.169867,0.184461,0.197828,0.204356,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0849829,0.167223,0.251046,0.4115,0.458111,0.507778,0.570057,0.641194,0.712033,0.795161,0.864515,0.934686,0.990965,1.0427,1.08851,1.11897,1.14054,1.16523,1.17599,1.18703,1.2075,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Dairy,Dairy,2.45641,4.62136,6.03198,6.96381,7.19717,7.26783,7.33254,7.55768,7.73998,8.10505,8.35376,8.64184,8.87787,9.15769,9.44398,9.62097,9.79502,10.0748,10.2169,10.3508,10.5607,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,SheepGoat,SheepGoat,0.185966,0.366499,0.510336,0.533611,0.609139,0.69776,0.810697,0.928085,1.053,1.19306,1.33353,1.48734,1.63311,1.796,1.94127,2.08253,2.20543,2.32045,2.42648,2.5198,2.58007,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,Scavenging_Other,Beef,Beef,0.0056677,0.011149,0.016734,0.02743,0.0315484,0.0345783,0.0369489,0.0397787,0.0438415,0.0483447,0.0537332,0.05808,0.0637768,0.0691888,0.0735794,0.0788265,0.0825218,0.0874461,0.0908023,0.0934371,0.0966482,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,Scavenging_Other,Dairy,Dairy,0.189169,0.35511,0.462481,0.532775,0.538334,0.527848,0.489871,0.477092,0.48681,0.505911,0.534291,0.553931,0.591572,0.630781,0.663218,0.702663,0.732676,0.779219,0.810585,0.834689,0.857681,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Mixed,Scavenging_Other,SheepGoat,SheepGoat,0.0219065,0.0431595,0.0601008,0.0629144,0.0744961,0.0895201,0.110158,0.132703,0.15974,0.189688,0.224894,0.265075,0.308183,0.359476,0.406603,0.460972,0.510874,0.555985,0.604366,0.648126,0.670108,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.789637,1.1224,1.23967,1.49336,1.68496,1.90536,2.15666,2.40769,2.64094,2.91197,3.08585,3.25598,3.33621,3.40884,3.44191,3.41251,3.36454,3.3152,3.23649,3.18612,3.15944,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,6.1079,10.6697,10.8832,9.74697,11.7608,14.2598,17.1203,19.862,22.6821,25.5885,28.1439,30.5994,32.5936,34.445,35.9793,37.0196,37.9179,38.4414,38.6884,38.9297,39.1719,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.200072,0.328488,0.346608,0.27254,0.314137,0.364412,0.42957,0.497697,0.572017,0.654397,0.73941,0.832754,0.922438,1.02295,1.11217,1.20069,1.27772,1.34771,1.41371,1.47174,1.50704,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Pastoral,Scavenging_Other,Beef,Beef,0.0415631,0.0590743,0.065243,0.078597,0.095074,0.11536,0.136347,0.156886,0.182101,0.208042,0.23436,0.257127,0.280148,0.30273,0.317269,0.332534,0.340787,0.34949,0.353586,0.357121,0.358079,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Pastoral,Scavenging_Other,Dairy,Dairy,0.321377,0.561478,0.572911,0.512998,0.65565,0.858387,1.11789,1.39243,1.73065,2.09024,2.49654,2.92268,3.36071,3.83533,4.23691,4.6621,5.03039,5.30308,5.57337,5.80675,5.87705,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Eastern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0222303,0.0365081,0.0384952,0.0302598,0.035996,0.0435283,0.0539516,0.0653741,0.0791713,0.0944373,0.11247,0.133117,0.155252,0.181604,0.205779,0.233641,0.259203,0.281988,0.306537,0.328738,0.339621,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FeedCrops,Beef,Beef,0.100454,0.165636,0.214497,0.262171,0.294989,0.326004,0.36738,0.409768,0.447971,0.487695,0.519456,0.554725,0.582647,0.607552,0.632702,0.651642,0.662544,0.672552,0.677908,0.686081,0.682477,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FeedCrops,Dairy,Dairy,0.956966,2.20216,2.76867,3.09828,3.47295,3.83842,4.27657,4.72501,5.10133,5.42679,5.70575,5.98044,6.18984,6.35913,6.56566,6.68517,6.74668,6.83753,6.84372,6.89094,6.84735,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FeedCrops,Pork,Pork,0.0010405,8.75651E-4,4.68702E-4,3.41093E-4,3.78442E-4,4.12507E-4,4.50634E-4,4.91697E-4,5.1845E-4,5.50426E-4,5.64019E-4,5.9674E-4,6.09097E-4,6.34443E-4,6.5384E-4,6.71956E-4,6.7291E-4,6.71122E-4,6.68758E-4,6.69816E-4,6.48059E-4,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FeedCrops,Poultry,Poultry,0.810732,1.69532,2.22038,2.85645,3.25249,3.63355,4.07975,4.5089,4.91064,5.27213,5.58565,5.89435,6.14088,6.3496,6.54825,6.69931,6.79834,6.87903,6.91765,6.9706,6.9632,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.044315,0.0577968,0.070656,0.0880967,0.100248,0.112352,0.126599,0.140875,0.153969,0.166374,0.177025,0.187727,0.196322,0.204156,0.211663,0.21735,0.221088,0.224268,0.226846,0.228995,0.229198,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FodderHerb_Residue,Beef,Beef,0.276185,0.430501,0.527792,0.611266,0.697389,0.775056,0.873544,0.971721,1.06608,1.17042,1.25568,1.34421,1.41288,1.4906,1.54205,1.58694,1.61711,1.63482,1.65585,1.66825,1.66365,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FodderHerb_Residue,Dairy,Dairy,2.51558,5.74963,6.81081,7.18609,8.15963,9.03204,10.0306,11.045,11.9486,12.7681,13.4682,14.0979,14.5123,15.1034,15.4253,15.6462,15.7699,15.9435,16.0517,16.085,16.0604,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FodderHerb_Residue,Pork,Pork,0.00237831,0.00262705,0.0012497,0.00102318,0.00114944,0.00126013,0.00137749,0.00150025,0.00158627,0.00169732,0.00175054,0.0018583,0.00189893,0.00199893,0.00204871,0.00210537,0.00211345,0.00209738,0.00209922,0.00209104,0.00202706,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.430095,0.688012,0.750486,0.92537,1.07258,1.20463,1.35477,1.49635,1.63576,1.77128,1.89059,2.00167,2.08573,2.18481,2.23829,2.28961,2.33063,2.35093,2.37949,2.38687,2.39408,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.111004,0.146252,0.168621,0.198268,0.227568,0.256404,0.289083,0.320997,0.351713,0.382671,0.409573,0.435612,0.456616,0.478495,0.494324,0.507741,0.517676,0.522789,0.530235,0.53309,0.533856,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,Pasture_FodderGrass,Beef,Beef,0.220279,0.349131,0.434779,0.511619,0.572738,0.628073,0.696535,0.762306,0.824579,0.893588,0.953,1.01264,1.05632,1.1004,1.13279,1.17207,1.1926,1.19662,1.20201,1.20732,1.1937,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.929028,1.49661,1.80277,1.93533,2.10578,2.26055,2.42567,2.58609,2.71793,2.82494,2.93951,3.02911,3.06745,3.1169,3.1522,3.22625,3.23902,3.23281,3.2061,3.19585,3.14335,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,Pasture_FodderGrass,SheepGoat,SheepGoat,0.194726,0.256092,0.300311,0.359374,0.409182,0.45862,0.513566,0.566229,0.616651,0.667325,0.712535,0.755531,0.789533,0.822715,0.848143,0.873375,0.88999,0.895514,0.904833,0.908325,0.906004,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,Scavenging_Other,Beef,Beef,0.0314865,0.0501462,0.0626591,0.074055,0.0843841,0.0942299,0.105841,0.11658,0.127025,0.13943,0.14949,0.159729,0.168539,0.176534,0.182325,0.187574,0.191387,0.191417,0.19296,0.192797,0.191612,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,Scavenging_Other,Dairy,Dairy,0.234126,0.50143,0.60461,0.650428,0.719758,0.792124,0.85611,0.90909,0.949897,0.990644,1.02004,1.04395,1.064,1.07496,1.08226,1.08613,1.08408,1.06919,1.05989,1.03796,1.03105,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Mixed,Scavenging_Other,SheepGoat,SheepGoat,0.0389741,0.0511841,0.0600255,0.071895,0.0824737,0.0931957,0.10499,0.116154,0.126994,0.138315,0.14814,0.157613,0.165657,0.173175,0.178894,0.183834,0.187633,0.188533,0.190842,0.19116,0.191066,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.0247934,0.039684,0.0408128,0.0416602,0.0463774,0.0506705,0.0558947,0.0607938,0.0654237,0.0706374,0.0752609,0.0798334,0.0831326,0.0862084,0.0886032,0.0919641,0.0936187,0.0935471,0.0936603,0.0938933,0.0924603,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,0.180564,0.364125,0.389708,0.372593,0.37884,0.377117,0.377308,0.378998,0.379017,0.372249,0.376262,0.372641,0.363237,0.35605,0.352472,0.363281,0.361034,0.359526,0.349946,0.350889,0.340305,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.037702,0.0506165,0.0499579,0.0513519,0.0584543,0.0655295,0.0733326,0.080746,0.087872,0.0951169,0.101632,0.107811,0.112718,0.117408,0.121016,0.124753,0.127216,0.127803,0.129062,0.129443,0.128973,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Pastoral,Scavenging_Other,Beef,Beef,0.0012995,0.0020816,0.002156,0.002168,0.00245456,0.00272825,0.00304666,0.00333479,0.00361439,0.00395097,0.00423189,0.0045141,0.00475292,0.0049556,0.00511017,0.00527656,0.00538663,0.00536666,0.00539194,0.00537907,0.00532298,Mt,
"Reference,date=2024-14-2T14:22:19-08:00",Africa_Northern,Pastoral,Scavenging_Other,Dairy,Dairy,0.0094913,0.0191503,0.0205567,0.0195713,0.0186143,0.0169091,0.014614,0.0125272,0.0109885,0.00965371,0.00877679,0.00775221,0.00716573,0.0065332,0.00612671,0.00591055,0.00565572,0.00552068,0.00526962,0.00511422,0.00508948,Mt,
