meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FeedCrops,Beef,Beef,0.0123841,0.0184554,0.0255638,0.0384381,0.0405883,0.0568209,0.0857299,0.101756,0.140629,0.18404,0.225734,0.260297,0.306184,0.361744,0.42929,0.461994,0.490218,0.583084,0.610458,0.661416,0.722664,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FeedCrops,Dairy,Dairy,0.223711,0.331765,0.415734,0.460871,0.452897,0.57514,0.785088,0.856107,1.09214,1.33396,1.54973,1.70998,1.95195,2.25715,2.64365,2.83238,3.00148,3.57085,3.75425,4.08753,4.48311,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FeedCrops,Pork,Pork,0.0199811,0.0340869,0.0479256,0.0631631,0.0682886,0.0821429,0.101829,0.115542,0.138183,0.160486,0.182036,0.202423,0.225834,0.25185,0.280428,0.299467,0.318029,0.348282,0.364227,0.381378,0.398469,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FeedCrops,Poultry,Poultry,0.171982,0.171075,0.233658,0.320841,0.359891,0.428695,0.522128,0.605092,0.718453,0.837733,0.962418,1.08563,1.22243,1.36554,1.51554,1.64005,1.75489,1.90467,1.99922,2.09909,2.1959,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.004639,0.0079984,0.0102357,0.0097769,0.010771,0.0130032,0.0161866,0.018812,0.0228754,0.0273499,0.0322092,0.0372128,0.0431363,0.0496993,0.056996,0.0630585,0.0688094,0.0769998,0.0822406,0.0879161,0.0935683,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Beef,Beef,0.0102537,0.0260894,0.0412998,0.0712015,0.0861029,0.107408,0.138365,0.17505,0.222728,0.281397,0.348106,0.422654,0.501855,0.58406,0.665787,0.743519,0.815363,0.888013,0.948107,1.00545,1.05624,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.908659,1.79915,2.36671,2.7535,3.08606,3.47957,4.03629,4.68235,5.49321,6.47092,7.58259,8.80802,10.1468,11.5456,12.9734,14.4113,15.7681,17.1512,18.362,19.5358,20.5705,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Pork,Pork,0.0819887,0.107269,0.126895,0.142714,0.160179,0.177424,0.20068,0.22937,0.259609,0.292999,0.328601,0.369879,0.410254,0.450838,0.488797,0.528986,0.568972,0.595728,0.62882,0.652082,0.668112,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.241393,0.284119,0.329694,0.423789,0.502244,0.578632,0.674153,0.800458,0.9237,1.06497,1.22353,1.40493,1.58658,1.76679,1.93678,2.12944,2.31417,2.43716,2.58988,2.70916,2.80204,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.006259,0.0134626,0.0196109,0.0214391,0.0248838,0.0293791,0.0354277,0.0421869,0.0501898,0.0595714,0.0702236,0.0825432,0.0960753,0.110667,0.125863,0.141398,0.156701,0.171027,0.185078,0.19742,0.208133,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0849829,0.167223,0.251046,0.4115,0.460581,0.50418,0.5655,0.639436,0.712391,0.783942,0.858342,0.923696,0.981623,1.02895,1.0666,1.10038,1.12524,1.1493,1.15735,1.17034,1.18376,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Dairy,Dairy,2.45641,4.62136,6.03198,6.96381,7.21581,7.14074,7.21657,7.48886,7.7019,7.91192,8.21506,8.46665,8.73724,8.96237,9.16586,9.41571,9.61477,9.81674,9.92121,10.0778,10.231,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,Pasture_FodderGrass,SheepGoat,SheepGoat,0.185966,0.366499,0.510336,0.533611,0.610451,0.698578,0.809754,0.929681,1.05448,1.18548,1.32727,1.47649,1.62853,1.77633,1.91676,2.05982,2.18994,2.30044,2.39816,2.48516,2.56069,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,Scavenging_Other,Beef,Beef,0.0056677,0.011149,0.016734,0.02743,0.0308632,0.0338991,0.0370749,0.0392269,0.0435619,0.0485322,0.0535832,0.0588798,0.0647881,0.0704811,0.0764317,0.081416,0.0855555,0.0903774,0.0933986,0.0965411,0.0995444,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,Scavenging_Other,Dairy,Dairy,0.189169,0.35511,0.462481,0.532775,0.520338,0.504012,0.485975,0.464709,0.479101,0.500958,0.525814,0.555805,0.595827,0.635061,0.679084,0.717524,0.751523,0.790672,0.817532,0.842064,0.863087,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Mixed,Scavenging_Other,SheepGoat,SheepGoat,0.0219065,0.0431595,0.0601008,0.0629144,0.0745934,0.090188,0.110868,0.133512,0.160276,0.19147,0.226313,0.267328,0.312527,0.362246,0.414916,0.467291,0.519872,0.568719,0.618084,0.659353,0.694764,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.789637,1.1224,1.23967,1.49336,1.69343,1.89263,2.1323,2.41099,2.645,2.83946,3.02556,3.17148,3.25941,3.28482,3.25787,3.26358,3.24875,3.15717,3.09588,3.0295,2.96413,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,6.1079,10.6697,10.8832,9.74697,11.846,14.314,17.0678,20.0189,22.7992,25.4045,27.9383,30.3226,32.3467,33.9589,35.1688,36.353,37.3242,37.6047,37.9817,38.0837,38.0692,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.200072,0.328488,0.346608,0.27254,0.314834,0.365439,0.429755,0.499214,0.573191,0.652146,0.737365,0.82864,0.921949,1.01395,1.10189,1.19016,1.27125,1.33936,1.40122,1.45454,1.50013,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Pastoral,Scavenging_Other,Beef,Beef,0.0415631,0.0590743,0.065243,0.078597,0.0939276,0.114321,0.136777,0.156407,0.181596,0.207494,0.231876,0.257234,0.281002,0.30083,0.31757,0.33225,0.343988,0.348005,0.353238,0.353831,0.352353,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Pastoral,Scavenging_Other,Dairy,Dairy,0.321377,0.561478,0.572911,0.512998,0.658868,0.867706,1.12582,1.41007,1.74303,2.11583,2.50908,2.95425,3.40629,3.86212,4.30569,4.70691,5.09455,5.37338,5.67727,5.85824,5.97872,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Eastern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0222303,0.0365081,0.0384952,0.0302598,0.0360503,0.0438898,0.0543338,0.0658272,0.0794711,0.0954362,0.113269,0.134344,0.157532,0.183066,0.210045,0.236806,0.263696,0.288375,0.313509,0.334266,0.351935,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Northern,Mixed,FeedCrops,Beef,Beef,0.100454,0.165636,0.214497,0.262171,0.293848,0.326505,0.369355,0.409108,0.451387,0.486543,0.522477,0.554128,0.585974,0.611688,0.634094,0.651345,0.663253,0.67628,0.680982,0.684712,0.687533,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Northern,Mixed,FeedCrops,Dairy,Dairy,0.956966,2.20216,2.76867,3.09828,3.46774,3.85212,4.31355,4.71613,5.12833,5.42935,5.73071,5.96458,6.22582,6.41161,6.57519,6.68289,6.7391,6.84159,6.84039,6.8426,6.85166,Mt,
"Reference,date=2024-14-2T14:22:37-08:00",Africa_Northern,Mixed,FeedCrops,Pork,Pork,0.0010405,8.75651E-4,4.68702E-4,3.41093E-4,3.81085E-4,4.15099E-4,4.52054E-4,4.93907E-4,5.27631E-4,5.42311E-4,5.63037E-4,5.87392E-4,6.14225E-4,6.32249E-4,6.45609E-4,6.55108E-4,6.6468E-4,6.61257E-4,6.65267E-4,6.53237E-4,6.42319E-4,Mt,
